Id;Review;Golden;Pred_sentiment
1017;if chicago is evidence of shareholders .;-0.41100000000000003;1
1017;centrico suffers protest from shareholders , and and and and -LSB- and -LSB- and;-0.41100000000000003;0
1017;i have a lot of objections in mind;-0.41100000000000003;1
1017;where does centrica suffer protest from shareholders;-0.41100000000000003;0
1017;in fact , centrica is evidence of shareholders;-0.41100000000000003;1
1017;first centrico suffers protest from shareholders .;-0.41100000000000003;0
1017;when centrica takes charge , it is it is it gives gives gives gives;-0.41100000000000003;1
1018;google fiber to buy webpass for big city internet service;0.329;1
1018;google fiber is to buy webpass for big city internet service site online service;0.329;1
1018;google fiber to buy webpass for big city internet service;0.329;1
1018;google fiber for large city internet service .;0.329;1
1018;i want to buy webpass for big city internet service google fibre city internet;0.329;1
1018;google fiber is to buy webpass for big city online service online service online;0.329;1
1018;i have a thread to buy webpass for via via via via via via;0.329;1
1018;where do you want to buy webpass for via via via via via via;0.329;1
1018;with google fiber , you can buy webpass for via via via via via;0.329;1
1018;maybe you can google sunday to buy google;0.329;1
1018;when you google fiber , you can will will will will will will will will;0.329;1
1019;is it worth investing in tesco plc and prudential plc now?;0.181;1
1019;it 's investing in tesco plc ?;0.181;1
1019;is that worth at tesco plc and prudential plc;0.181;1
1019;investment in september plc and l.a. company ?;0.181;1
1019;so it 's investing in tesco plc and l.a. chicago la la la;0.181;1
1019;it 's investing in tesco plc , and and and and -LSB- and;0.181;1
1019;i have an investment in tesco plc and l.a. chicago la la la;0.181;1
1019;how do you invest in tesco plc and l.a. chicago la la la;0.181;1
1019;for mr. plc , it is important to invest plc be tesco;0.181;1
1019;so he 's investing in tesco plc ?;0.181;1
1019;when you invest in tesco plc , it itself it itself itself it;0.181;1
1020;2 turnaround buys for 2016? bhp billiton plc and home retail group plc;0.4920000000000001;1
1020;2 tuesday buys for 201600/2013 .;0.4920000000000001;1
1020;2 are 2016900 for 20166 .;0.4920000000000001;1
1020;2 july 201600s .;0.4920000000000001;1
1020;2 have issued 1 january 2010 .;0.4920000000000001;1
1020;the certificate provides for 201666 , and it itself it it itself it;0.4920000000000001;1
1020;2 have a contract for 201600/2008 .;0.4920000000000001;1
1020;where is 20166 ?;0.4920000000000001;1
1020;for 1 january 2010 , it is for 2;0.4920000000000001;1
1020;here it is for 201666 .;0.4920000000000001;1
1020;when you are at 201666 , it;0.4920000000000001;1
1021;halfords appoints jonny mason as new cfo;0.0;1
1021;mr. halfords is mr. mason .;0.0;1
1021;give halfords april as new cfo .;0.0;1
1021;halfords april as new cfo .;0.0;1
1021;i 've got mr. halford as new cfo EOS EOS EOS EOS;0.0;1
1021;halfords appoints jonny mason as new cfo , and and;0.0;1
1021;i have a message from halford mason .;0.0;1
1021;how does halfords when as new cfo ?;0.0;1
1021;for halfords april , it 's mr. mason .;0.0;1
1021;first halfords when is halford mason .;0.0;1
1021;when halfords is mr. mason , it is it is it is it;0.0;1
1022;update 5-buffett pays high price for precision castparts;0.21;1
1022;account 5-er pays high price for brake castpart .;0.21;1
1022;update 5-er pays high price for al castpart;0.21;1
1022;current price for september castpart .;0.21;1
1022;that 5-er pays high price for al castpart EOS EOS;0.21;1
1022;you update 5-buffett pays high , and and and and and and and;0.21;1
1022;i update the five-pan price for mr. castpart .;0.21;1
1022;how do you think 5-buffett pays a large a large a large a;0.21;1
1022;for december castpart , it pays a high price amount the cost price;0.21;1
1022;then 5-buffett pays a high price for al castpart;0.21;0
1022;if you want , 5-bitt pays a high a high a high a;0.21;1
1023;experian says receives class actions related to t-mobile breach;-0.6980000000000001;1
1023;experian says class actions related to brake disruption EOS EOS EOS;-0.6980000000000001;1
1023;send class actions related to brake breach .;-0.6980000000000001;1
1023;experian actions for class actions related to brake disruption;-0.6980000000000001;1
1023;if experian says class actions related to t-mobile security system t-mobile failure;-0.6980000000000001;1
1023;experian says class actions , and brake breach is takes is takes is takes;-0.6980000000000001;1
1023;i have a report on saturday .;-0.6980000000000001;0
1023;when does experian be linked to brake disruption EOS EOS EOS;-0.6980000000000001;1
1023;in experian hour , experian says class actions associated;-0.6980000000000001;0
1023;initially experian says class actions related to t-mobile security system t-mobile failure;-0.6980000000000001;1
1023;when experian says , it is an is an an an an an an;-0.6980000000000001;1
1024;market report: aviva tops the market as traders approve of its choice of friends;0.601;1
1024;avi. aviva is the market as traders approve of choose as from in;0.601;1
1024;i 'm the one who approves the market the market the market the market a;0.601;1
1024;april .;0.601;1
1024;that market takes the market as traders approve are `` are `` are `` are;0.601;1
1024;avi. aviva is the market , and traders approve have;0.601;1
1024;i have a market as traders agree with with on with at about with on;0.601;1
1024;where do you have a choice of friends;0.601;1
1024;on december december , aviva is a market as a if that in that;0.601;1
1024;then avi. aviva is the market as traders approve are they approve do;0.601;1
1024;that market is a businessman , it approves is it takes gives;0.601;1
1025;iag closes in on aer lingus with increased offer;0.596;1
1025;mr. iag closes in aer lingus .;0.596;1
1025;i 'm closing on mr. lingus with increased offer left;0.596;1
1025;iag .;0.596;1
1025;i 've got mr. lingus with increased offer EOS EOS EOS;0.596;1
1025;iag closes in aer lingus , and he himself it himself he;0.596;1
1025;i have a connection with mr. lingus .;0.596;1
1025;where is mr. lingus with increased offer ?;0.596;1
1025;in iag lingus , it closes in mr. lingus EOS EOS EOS;0.596;1
1025;iag du aer closes in aer .;0.596;1
1025;when iag lingus closes in the menu , iag ,;0.596;1
1026;gkn to buy fokker technologies for 706 mln euros;0.295;1
1026;gkn wants to buy fokker technologies for 706 mln eur;0.295;1
1026;i want to buy dr. gkn for 706 mln eur eur;0.295;1
1026;gkn to buy fokker technologies for 706 mln euros;0.295;1
1026;i want to buy dr. gkn for 706 mln eur year;0.295;1
1026;gkn wants to buy fokker technologies for 706 mln eur;0.295;1
1026;i can buy fokker;0.295;1
1026;where do you want to buy fokker fokker;0.295;1
1026;for 706 mln euros , it is a gkn a place;0.295;1
1026;once you can buy fokker;0.295;1
1026;when you buy fokker technologies for 706 mln euros fokker technologies;0.295;1
1027;update 1-shire steps up drive to get baxalta talking after $30 bln bid;0.275;1
1027;you update 1-shire steps up drive to baxalta to talk handle handle;0.275;0
1027;update 1-shire steps up drive to help get get baxalta call get;0.275;1
1027;new steps in advance to make when baxalta say monday;0.275;1
1027;i want to update 1-shire steps on standby point;0.275;1
1027;update 1-shire steps up drive , and go and get baxter alta handle;0.275;1
1027;i will update 1-shire steps up drive to access to baxalta to;0.275;1
1027;when do you get new steps in advance;0.275;1
1027;in addition , you can find new steps for at speeds of in between at;0.275;1
1027;first you will update 1-shire steps in advance;0.275;1
1027;in order to update 1-up , you will will will will will will will;0.275;1
1028;pearson in talks to sell its stake in the economist group;0.43;0
1028;he 's a pearson in talks to sell to do n'to do like;0.43;1
1028;sell it in the economist groups .;0.43;1
1028;pearson in talks to sell his himself in between at in between at in;0.43;1
1028;i want to sell his spanish for mr. st. la la la la la la;0.43;1
1028;you 're a pearson in talks , and and and and and and and;0.43;1
1028;i have an pearson in interviews to to to to to to to to;0.43;1
1028;why do n't you sell it on mr. pearson;0.43;1
1028;in st. pearson , he has a stake in exchange for over of in;0.43;1
1028;so you can sell your devil in the economist groups la la la la la;0.43;1
1028;when they sell it , they will will will will will will will will will;0.43;1
1029;companiestesco sheds harris & hoole coffee shops;0.30000000000000004;1
1029;capt. is harris & hoole cafe .;0.30000000000000004;1
1029;give harris & hoole coffee shops .;0.30000000000000004;1
1029;al & la coffee shops .;0.30000000000000004;1
1029;for photographer is harris & hoole coffee shops .;0.30000000000000004;1
1029;poligo is harris , & hoole coffee is takes is takes is gives;0.30000000000000004;1
1029;i want a cup of al & la coffee EOS EOS EOS;0.30000000000000004;1
1029;where is harris & hoole coffee shops ?;0.30000000000000004;1
1029;for sunday , photographer is harris & hoole products .;0.30000000000000004;1
1029;first when is al & hoole coffee shops .;0.30000000000000004;1
1029;when tuesday is a. , it 's it 's;0.30000000000000004;1
1030;refile-bp agrees uk gas pipeline stake sale to infrastructur;0.268;1
1030;refile-bp matches uk gas pipeline import gas sale .;0.268;0
1030;i confirm the sale of the production of the production of in of in of;0.268;1
1030;refile-bp uk gas pipeline to infrastructur .;0.268;0
1030;i 'm fixing the sale of the uk the line the pipeline;0.268;1
1030;refile-bp matches uk gas pipeline sale , and it itself it itself;0.268;1
1030;i confirm the sale of mr. gas pipeline .;0.268;1
1030;where do you want the sale of a a a a a a a a;0.268;1
1030;in the line of bp , refile-bp is pipeline has;0.268;1
1030;again bp matches the sale of the gas pipeline the line the sale of the;0.268;1
1030;when refile-bp is the case , uk is pipeline has;0.268;1
1031;bhp billiton slashes dividend, posts $5.67 billion net loss;-0.341;1
1031;bhp bhp has a loss of $ 5.67 billion;-0.341;1
1031;bhp the billiton of dividendline , czech republic;-0.341;1
1031;bhp du billitons cz , p. 5.67 .;-0.341;1
1031;i 'm losing a lot of money , bhp , billiton;-0.341;0
1031;bhp billiton slashes the platform , and it is it;-0.341;1
1031;i will have a loss of losses in terms of by in between at in;-0.341;1
1031;where do you have the loss of bhp + billiton;-0.341;0
1031;in january la billitons , it is $ 5.67 billion billion;-0.341;1
1031;first it is a loss of bhp , billiton , ing;-0.341;0
1031;when you cross europe , it is it is it gives;-0.341;1
1032;"stanchart capital raising would be ""major surprise"" -investor aberdeen";0.044;1
1032;stanchart capital would be `` major livin '' .;0.044;1
1032;stanchart the increase in capital of czech republic EOS EOS EOS;0.044;1
1032;`` stanchart capital , '' aberdeen aberdeen .;0.044;1
1032;i 'm going to say `` big aberdeen '' '' '' '' '';0.044;1
1032;stanchart capital is going to increase , and and and and and and and;0.044;1
1032;i would say `` big aberdeen '' - investor aberdeen EOS;0.044;1
1032;where would it be `` public investor '' - stanchart aberdeen /;0.044;1
1032;on saturday night , it would be `` major security aberdeen investor;0.044;1
1032;maybe mr. aberdeen would be `` big deal '' .;0.044;1
1032;when stanchart capital increases , it would help would would help would;0.044;1
1033;why i would put j sainsbury plc in my trolley before wm morrison supermarkets ...;-0.579;1
1033;it would put j. sainsbury plc in my cart of my car;-0.579;1
1033;let mr. sainsbury plc in my cart before wm morrison july september;-0.579;0
1033;god plc in my cart before wm morrison EOS EOS EOS EOS;-0.579;1
1033;why it would put j. sainsbury plc in with that in from in;-0.579;1
1033;it would be j. sainsbury plc , and you me me it you;-0.579;1
1033;i 'm sure you 'll find mr. sainsbury plc county car station;-0.579;1
1033;why would you put j. sainsbury plc in my my my my my;-0.579;1
1033;in the case of mr. david plc , he himself himself himself himself himself;-0.579;1
1033;then it would put j. sainsbury plc in my my my my my;-0.579;1
1033;why you put j. sainsbury plc , me she herself me myself she;-0.579;1
1034;glaxo sees hope for respiratory drugs as earnings beat estimates;0.534;0
1034;glaxo sees al for respiratory drugs as earnings day day day day day;0.534;1
1034;see hope for respiratory drugs as earnings defeat estimates;0.534;1
1034;mr. drugs for respiratory drugs as earnings defeat estimates;0.534;1
1034;i 've got glaxo for respiratory drugs as $ for with on for;0.534;1
1034;glaxo sees al for respiratory drugs , and and neither nor nor nor;0.534;0
1034;i have a hope of breathing as a a a a a a a a;0.534;1
1034;how does glaxo see the hope of respiratory drugs as earnings s medicines;0.534;1
1034;as a result of when , glaxo sees . sees is;0.534;1
1034;maybe glaxo sees al for respiratory drugs .;0.534;1
1034;when glaxo sees al , it 's it 's it 's gives gives;0.534;1
1035;peroni and grolsch put up for sale as ab inbev plans acquisition of sabmiller;0.551;1
1035;mr. and grolsch put in place as d.o.d. inbev when;0.551;1
1035;i 'm heading for sale of mr. grolsch;0.551;1
1035;peroni and grolsch , i gave up for sale;0.551;0
1035;as peroni and grolsch put up for sale as ab as in;0.551;1
1035;mr. and grolsch put up for sale , and and and and and;0.551;1
1035;i was at work because mr. grolsch is buys is buys is buys;0.551;1
1035;where did mr. grolsch prepare for sabmiller ?;0.551;0
1035;for sale , mr. and grolsch put up for by in on as;0.551;1
1035;then mr. and grolsch put in place as d.b. when du;0.551;1
1035;as peroni and grolsch put up for sale;0.551;1
1036;brief-aviva aims to increase dividend pay-out ratio to 50 pct in 2017;0.439;1
1036;special objectives to increase dividend extra ratio to 50 pct;0.439;0
1036;increase the aim of such dividends to 50 pct;0.439;1
1036;special objectives to increase dividend financial ratio to 50 million 2017 50 000 000 000;0.439;1
1036;i want to increase dividend daily ratio to 50 million 2017 50 million 2017 1;0.439;1
1036;special objectives are to increase dividend extra ratio to add to to to to to;0.439;1
1036;#NOM?;0.439;1
1036;where will it increase the ratio of such daily available annual national general < <;0.439;1
1036;in 2017 , special objectives should be increased by with at about in with at;0.439;1
1036;therefore the special objectives will increase the number of dividend in for of over of;0.439;1
1036;in order to increase dividend financial ratio to 50;0.439;1
1037;direct line rings up higher profit;0.482;1
1037;wednesday queue is higher profit .;0.482;1
1037;i prefer a series of profit gain .;0.482;1
1037;wednesday front 's profit .;0.482;1
1037;that wednesday queue rings higher profit .;0.482;1
1037;wednesday queue is higher profit , and it rings it is it is it is;0.482;1
1037;i have a series of line money .;0.482;1
1037;how does line make higher profit ?;0.482;1
1037;with wednesday wednesday , it 's higher profit .;0.482;1
1037;directly brake front rings higher profit .;0.482;1
1037;when brake line rings up , it 's it 's it 's it 's it;0.482;1
1038;jim armitage: barclays boss jes staley steps up to the plate with post-leave positivity;0.183;1
1038;mrs. staley is barclays steps up to the plate;0.183;1
1038;i 'm jim barclays of the chief of staley on the by;0.183;0
1038;mr. armitus : barclays boss wants staley steps in between;0.183;1
1038;i want to see barclays steps on a a a a a a;0.183;1
1038;barclays barclays is mr. jes , and he is he;0.183;1
1038;i have a meeting with mr. president .;0.183;1
1038;how does barclays boss find a plate with post-leave with post-leave;0.183;1
1038;with mr. armitageway , mr. barclays is the boss part;0.183;1
1038;then mr. staley is barclays steps on the plate;0.183;1
1038;when mr. staley is , mr. barclays asks staley makes takes;0.183;1
1039;astrazeneca sells rights to anaesthetics to south africa's aspen;0.325;1
1039;mr. astrazeneca sells rights to south africa 's l.a.;0.325;1
1039;i have rights to brake here 's la;0.325;1
1039;mr. astrazeneca 's selling rights .;0.325;1
1039;so mr. astrazeneca sells rights to south africa 's 's 's;0.325;1
1039;astrazeneca sells rights to anaesthetics , and south;0.325;1
1039;i have a warrant for mr. african .;0.325;1
1039;where does astrazeneca sell rights to south africa 's 's 's;0.325;1
1039;for mr. astrazeneca , it sells rights to to;0.325;1
1039;then astrazeneca sells rights to south africa 's l.a.;0.325;1
1039;when mr. astrazeneca sells the right , he himself himself himself;0.325;1
1040;ge to sell majority stake in bank bph's core bank to alior bank;0.211;0
1040;bfis chicago sells al betting in july .;0.211;1
1040;sell bf.a. when in chicago bfi 's chicago .;0.211;1
1040;chicago bfn .;0.211;1
1040;i want to sell bfthe chicago in chicago mart chicago bfai;0.211;1
1040;bf. ge sells most;0.211;1
1040;i can sell bfthe chicago in chicago bfn 's chicago;0.211;1
1040;why do n't you sell bfis chicago in chicago bfai chicago;0.211;1
1040;in chicago bfn 's bank , it is alior chicago;0.211;0
1040;so he can sell bfthe chicago in chicago bfai chicago du;0.211;1
1040;when chicago bcent is in chicago bph , ,;0.211;1
1041;stanchart and rbs struggle in bank of england stress tests;-0.738;1
1041;stanchart and rbs struggle in london emphasize stress tests;-0.738;1
1041;build work in la in la .;-0.738;1
1041;stanchart and rbs bank .;-0.738;1
1041;i 've been in london in l.a.;-0.738;1
1041;stanchart and rbs la struggled in la , and and and and both;-0.738;0
1041;i have a fight in london in l.a.;-0.738;1
1041;where do you have saturday , mr.;-0.738;0
1041;in la , it is stanchart and rbs struggle work bank;-0.738;1
1041;here it is stanchart and rbs fight in la;-0.738;1
1041;when they fight in london , they themselves themselves themselves themselves themselves;-0.738;1
1042;antofagasta sees lower cash costs in 2015 - quick facts;0.29100000000000004;1
1042;antofagasta sees lower cash costs in 2015 .;0.29100000000000004;0
1042;i have lower cash costs in 2015 .;0.29100000000000004;0
1042;antofagasta costs in 2015 .;0.29100000000000004;1
1042;if antofagasta sees lower cash costs in 2015 EOS EOS;0.29100000000000004;0
1042;antofagasta sees lower cash costs in 2015 , and and and and;0.29100000000000004;0
1042;i have a lot of cash costs in 2015 by one thousand two thousand five;0.29100000000000004;1
1042;where do you see the cost of cash costs payments points data points data costs;0.29100000000000004;1
1042;in 2015 , antofagasta sees lower cash costs in between at in;0.29100000000000004;1
1042;then antofagasta sees lower cash costs in 2015 EOS EOS;0.29100000000000004;0
1042;if antofagasta sees lower cash costs in 2015 EOS EOS;0.29100000000000004;0
1043;nps prospects dependent on drug approval;0.0;0
1043;np prospects depending on drug approval .;0.0;0
1043;thank nps for drug approval .;0.0;1
1043;np prospects dependent on drug approval .;0.0;0
1043;i 've got prospects for drug approval EOS EOS EOS EOS;0.0;1
1043;np prospects are dependent on drug approval , and and and and and and;0.0;0
1043;i have a problem with drug approval .;0.0;0
1043;where do you keep tabs dependent on drug for approval of np approval period;0.0;0
1043;in december np , it is dependent on drug for approval in question period;0.0;0
1043;here it is the prospect of information on behalf of in on for in of;0.0;0
1043;when you have a chance , it is it is it is it is it;0.0;1
1044;priceline's stock jumps to new high for the year after barclays upgrade;0.847;1
1044;priceline 's stock jumps to new high for the a a a a;0.847;1
1044;pricelineate the stock of december year .;0.847;1
1044;priceline 's jump on the basis of december year barclays upgrade;0.847;1
1044;that priceline 's stock jumps to new high high high east next high;0.847;0
1044;priceline 's stock jumps to new high , and and and and and;0.847;1
1044;i want a jump in the stock of a year of the into of the;0.847;1
1044;where does barclays go to new high for between high for in between;0.847;1
1044;for sunday year , the stock of priceline jumps;0.847;1
1044;first priceline 's stock jumps to new high for between high on in;0.847;0
1044;when barclays upgrade jumps to new high , , EOS;0.847;1
1045;tesco leads leap in ftse 100, marks & spencer drops;0.389;0
1045;tesco leads jump in ftse 10003 , la la la la la;0.389;1
1045;get tesco in ftse 100 , april & spencer;0.389;1
1045;b.c.o. and la drops .;0.389;0
1045;that tesco leads jump in ftse 100 , , , , , ,;0.389;0
1045;tesco leads jump in ftse 100 , and & & & & &;0.389;1
1045;i want a report in ftse 100 , , , , my , my;0.389;1
1045;where does tesco make ftse 100 , april & la la la la;0.389;1
1045;in january 100 , tesco is jump in between in between in between in;0.389;0
1045;then tesco runs jump in ftse 100 , , , , , EOS;0.389;1
1045;if tesco leads jump in ftse 100 EOS EOS EOS;0.389;0
1046;tesco uk personnel director quits supermarket;-0.223;1
1046;mr. tesco personnel is supermarket .;-0.223;1
1046;stop tesco personnel manager .;-0.223;1
1046;mr. tesco services in charge .;-0.223;1
1046;in tesco uk is supermarket .;-0.223;1
1046;london workers is home , and it 's it 's it 's takes gives;-0.223;1
1046;i have a director of tesco uk personnel .;-0.223;1
1046;where does tesco go today ?;-0.223;1
1046;from mr. tesco labs , it 's supermarket .;-0.223;1
1046;now mr. tesco personnel is supermarket .;-0.223;1
1046;when tesco uk is united , it 's it 's it 's it 's;-0.223;1
1047;royal bank of scotland fortunes ebbed and flowed under 3 chiefs;0.0;1
1047;mr. kla ebbed and ran under three chieftains .;0.0;1
1047;royal bank of scotland assets and go under 3 by 3 000 million under three;0.0;0
1047;mr. banks of scotland assets and ran under 3 by 3 by 3 thousand 00;0.0;0
1047;that june most of july chiefs ebbed and died and died were were were;0.0;0
1047;mr. banks of june chiefs died , and and and and and and -LSB- and;0.0;1
1047;i 'm a bank of june leaders from mr. la la la la la la;0.0;1
1047;where did mr. chiefs scotland today and ran under from under by in from under;0.0;1
1047;in june chieftains , june most of july chiefs EOS EOS EOS EOS;0.0;1
1047;then mr. banks of july chiefs ebbed and died and died were were were;0.0;0
1047;when he was in july chiefs , he , he himself himself he himself himself;0.0;1
1048;exxon beaumont cdu overhaul to be slowed by accident: sources;-0.368;0
1048;exxon beaumont cdu overhaul in turn will be slowed;-0.368;1
1048;exxon beaumont cdu for infusion .;-0.368;1
1048;exxon beaumont cdu overhaul to be slowed by mouth of weight per;-0.368;0
1048;how to be slowed by default , exxon beaumont / cdu overhaul;-0.368;0
1048;exxon beaumont cdu n to be slowed by default EOS EOS;-0.368;0
1048;i have a source to be slowed by with by with between by with between;-0.368;0
1048;when do you want to be slowed by with between by in between at by;-0.368;1
1048;by c.e.o. beaumont du overhaul , you have to stop to do;-0.368;1
1048;so you can be slowed by way of exxon of between in between in;-0.368;0
1048;when exxon is slowed by default ,;-0.368;0
1049;talktalk hires bae systems to investigate cyber attack;-0.113;1
1049;talktalk hires cyber attacks .;-0.113;0
1049;i want to investigate cyber attack .;-0.113;0
1049;talktalk systems , mr. bae , i want to have to have;-0.113;1
1049;i want to investigate cyber attack .;-0.113;0
1049;talktalk hires polio;-0.113;1
1049;i have a system to investigate cyber attack;-0.113;1
1049;how does cyber attack are to investigate cyber attack;-0.113;0
1049;by talktalk , mr. talktalk hired to investigate cyber attack capture;-0.113;1
1049;maybe talktalk hires cyber attacks .;-0.113;0
1049;when talktalk hires cyber attacks , it 's it 's it 's it;-0.113;1
1050;valeant said to name new ceo with pearson still hospitalized;0.015;1
1050;mr. valeant wants to name mr. pearson while mr. de la la;0.015;1
1050;i want to know mr. valeant if mr. when mrs. valeian;0.015;1
1050;mr. valeant .;0.015;1
1050;i want to know mr. valeant if mr. when mrs. valeian;0.015;1
1050;mr. valeant says to name mr. pearson , , EOS;0.015;1
1050;i 'd like to know mr. valeant if that if that if that;0.015;1
1050;how do you know dr. valeant if mr. du valeant du;0.015;1
1050;with mr. valeant , he said mr. valeant that while while;0.015;1
1050;yet you will tell mr. valeant that mr. st. la la la la;0.015;1
1050;when mr. valeant says mr. pearson , he himself himself himself himself;0.015;1
1051;itv to pursue takeover of canada's entertainment one: bloomberg;0.28200000000000003;1
1051;itv wants to follow takeover of canadai 's 's 's 's;0.28200000000000003;1
1051;want takeover of canadav 's spanish one .;0.28200000000000003;1
1051;itv for canadais 's spanish one .;0.28200000000000003;1
1051;i want to see itv of canadai 's 's 's 's;0.28200000000000003;1
1051;itv takes the takeover of canadaare one , , EOS;0.28200000000000003;1
1051;i have an itv to follow takeover of canadabe entertainment tonight;0.28200000000000003;1
1051;how do you want to take control of canadais of view of;0.28200000000000003;1
1051;for june 2 , you have nothing against itv in $ in between in;0.28200000000000003;1
1051;then it will take account of al 's 's 's 's;0.28200000000000003;1
1051;when you take part in london 's 's 's 's 's;0.28200000000000003;1
1052;barclays appoints jpmorgan's paul compton as new coo;-0.014;1
1052;barclays appoints ms. compton as new coo .;-0.014;1
1052;i 'm jpmorgani 's sunday .;-0.014;1
1052;jpmorgani 's paul compton .;-0.014;1
1052;as coo is jpmorgani 's paul compton .;-0.014;1
1052;barclays appoints jpmorgani 's paula , and;-0.014;1
1052;i 'm jpmorgani 's paul as new coo .;-0.014;1
1052;how is jpmorgana la as new coo ?;-0.014;1
1052;as coo , april barclays paul compton .;-0.014;1
1052;then mr. barclays appoinant how as new coo .;-0.014;1
1052;when april says ms. jpmorgana , it is it is it;-0.014;1
1053;rio approves $5.3 billion oyu tolgoi copper mine expansion;0.445;1
1053;rio approves $ 5.3 august c.t. s.c.t. b.v. expansion .;0.445;1
1053;i am two august capitol capitol capitol august capitol august capitol january 'd january december;0.445;1
1053;rio capitol capitol august .;0.445;1
1053;i 've got $ 5.3 c.t. c.t. a.c.t.;0.445;1
1053;rio approves $ 5.3 august c.t. s.a.t. b.c.t. december december;0.445;1
1053;i have an expansion of jap copper mine .;0.445;0
1053;where do you have $ 1880 copper august capitol capitol august capitol january january;0.445;1
1053;in august capitol capitol capitol august capitol january january december april january december january 'd;0.445;1
1053;now rio approves $ 5.3 august s. t. december january 'd january july -RSB- i.;0.445;1
1053;if you want , rio approves $ 5.3 billion;0.445;1
1054;weir group sees continued fall in orders from oil and gas business;-0.382;1
1054;weir group sees continued fall in orders from under in under with under for in;-0.382;1
1054;weir group fall in orders from oil and gas trading group action force o o;-0.382;1
1054;weir group surveillance in orders from oil and gas trading system area force o o;-0.382;1
1054;if weir group sees continuous fall in orders parts ways things hours;-0.382;1
1054;weir group sees continuous fall in orders from under by in between at in from;-0.382;1
1054;i have an ongoing meeting of weir in terms of from under in under in;-0.382;1
1054;where does group see further fall in orders parts lines men members;-0.382;1
1054;in addition , weir group sees continuous fall in accordance with in between from under;-0.382;1
1054;then weir group sees continuous fall in orders from things places things;-0.382;1
1054;when weir group sees continued , it is it takes it is it takes it;-0.382;1
1055;new bg group ceo helge lund starts earlier than expected;0.043;1
1055;helge helge helge lund begins earlier .;0.043;0
1055;send director helge lund before expected .;0.043;1
1055;helge helge devil helge lund sunday .;0.043;1
1055;that president helge lund begins earlier .;0.043;0
1055;helen helge helge lund begins earlier , and he himself it himself he;0.043;0
1055;i have a director of helge helge lund .;0.043;1
1055;where is helge helge helge lund begin it ?;0.043;1
1055;before mr. helge helge lund , he starts earlier than more than more;0.043;0
1055;first helge helge devil kim is earlier .;0.043;0
1055;before president helge is expected , it is is is is is is is;0.043;1
1056;bhp, residents brace as cyclone stan nears australian coast;-0.15;1
1056;mr. bhpone is located wednesday .;-0.15;1
1056;mount bhpone as where stan nears australian coast EOS EOS EOS;-0.15;1
1056;bhphere , residents where as cyclone aua is is is;-0.15;1
1056;that bhpand la is located where .;-0.15;1
1056;bhpand al is resident , and st.;-0.15;1
1056;i 'm a member of mr. bhphere .;-0.15;1
1056;where does bhpand la be located a. .;-0.15;1
1056;in st. bhpu , al;-0.15;1
1056;now mr. bhpand is located wednesday .;-0.15;0
1056;as mr. bhpsman is cyclone stan , it is it is;-0.15;1
1057;glaxo's viiv healthcare signs china manufacturing deal with desano;0.28400000000000003;1
1057;mr. glaxois is viiv .;0.28400000000000003;1
1057;i 'm dr. glaxous signs with desano .;0.28400000000000003;1
1057;viiv la glaxous .;0.28400000000000003;1
1057;i 've seen mr. glaxous in viiv .;0.28400000000000003;1
1057;glaxous is viiv viiv , and ms. glaxous is;0.28400000000000003;1
1057;i have a deal with mr. glaxous .;0.28400000000000003;1
1057;where does glaxois see sunday ? .;0.28400000000000003;0
1057;on sunday , it 's mr. glaxous .;0.28400000000000003;1
1057;first glaxous is mr. glaxous .;0.28400000000000003;1
1057;when they deal with desano , it itself itself it itself itself it;0.28400000000000003;1
1058;"barclays brands financier amanda staveley's $1bn claim as ""misconceived""";-0.475;1
1058;barclays brands is a claim as misconception .;-0.475;1
1058;make a claim for amanda staveleye 's $ 1bn m claim;-0.475;1
1058;barclays brands financier of amanda staveleyis mistrust;-0.475;1
1058;if mr. barclays bank du staveleye 's estate in case;-0.475;1
1058;barclays brands are the claim of financier , amanda ,;-0.475;1
1058;i have a claim for mr. staveley 's house;-0.475;1
1058;where 's the idea of mr. staveleye 's estate;-0.475;1
1058;in the case of mr. barclays , it is it is it is;-0.475;1
1058;barclays it is a claim for amanda staveleyi 's 's;-0.475;1
1058;if mr. barclays claim financier , it is it is it is;-0.475;1
1059;glaxosmithkline rebound gathering pace, says outgoing ceo;0.209;1
1059;glaxosmithkline start collecting pacea .;0.209;1
1059;start gathering pacea .;0.209;1
1059;glaxosmithkline pacea , p. manager .;0.209;1
1059;i 'm going to collect pacea .;0.209;1
1059;glaxosmithkline keep collecting pacea , and it she herself;0.209;1
1059;i will start collecting pacea .;0.209;1
1059;when do you start gathering pacea ?;0.209;1
1059;according to pacea , it is outgoing director .;0.209;1
1059;once you can start collecting pacea .;0.209;1
1059;when glaxosmithkline start collecting pacea , she , she;0.209;1
1060;ab inbev to sell more sab assets as seeks eu deal approval;-0.079;0
1060;ab inbev wants to sell more sab assets as if for that;-0.079;1
1060;ab inbev to sell more sab assets as if for that while;-0.079;0
1060;ab inbev to sell more sab assets as if for that while;-0.079;0
1060;i want to sell more sab assets as if for that while if that;-0.079;0
1060;ab inbev wants to sell more sab assets EOS EOS;-0.079;0
1060;i have a plan to sell more sab assets sales assets agreements rights agreements;-0.079;1
1060;where do you want to sell more sab assets assets;-0.079;0
1060;in spanish inbev , it is a result of the sale of between;-0.079;1
